date,ticker,open,high,low,close,volume
2023-12-12,0011.HK,448.28,451.27,445.11,450.47,68972401
2023-12-13,0011.HK,448.58,457.27,444.69,452.07,37536249
2023-12-14,0011.HK,457.91,467.21,457.96,461.41,8029758
2023-12-15,0011.HK,458.49,467.29,461.56,462.37,67188692
2023-12-18,0011.HK,461.12,464.47,453.88,459.48,2002987
2023-12-19,0011.HK,461.67,473.03,455.07,460.42,87496160
2023-12-20,0011.HK,466.34,465.94,462.9,464.26,7577940
2023-12-21,0011.HK,465.01,466.68,450.92,464.69,42781391
2023-12-22,0011.HK,463.16,471.85,459.17,465.07,5330168
2023-12-25,0011.HK,456.8,467.98,451.2,460.27,73188175
2023-12-26,0011.HK,457.17,467.34,451.58,455.78,43563176
2023-12-27,0011.HK,447.83,449.97,437.0,446.28,79109530
2023-12-28,0011.HK,457.59,469.06,455.64,458.08,85898671
2023-12-29,0011.HK,453.38,455.44,440.44,449.63,58637675
2024-01-01,0011.HK,443.9,453.07,441.12,445.05,69152096
2024-01-02,0011.HK,439.23,442.54,432.82,440.34,15116820
2024-01-03,0011.HK,449.82,450.97,435.02,446.34,3519328
2024-01-04,0011.HK,445.75,452.95,435.66,444.45,8099476
2024-01-05,0011.HK,452.04,457.09,448.47,452.86,60972145
2024-01-08,0011.HK,447.16,451.31,448.21,448.38,45946160
2024-01-09,0011.HK,452.04,452.24,443.39,450.34,3726135
2024-01-10,0011.HK,444.84,457.65,436.57,444.79,4860605
2024-01-11,0011.HK,454.88,464.53,447.62,459.19,3311857
2024-01-12,0011.HK,453.41,457.31,441.48,451.1,90108235
2024-01-15,0011.HK,449.81,466.29,443.96,453.29,88951963
2024-01-16,0011.HK,458.63,469.04,457.47,457.69,29552138
2024-01-17,0011.HK,464.87,466.0,452.13,460.62,34698323
2024-01-18,0011.HK,459.81,461.56,453.28,459.43,54628776
2024-01-19,0011.HK,461.03,470.1,450.93,458.63,30930991
2024-01-22,0011.HK,456.81,461.7,446.05,459.02,34902349
2024-01-23,0011.HK,456.0,471.38,452.02,458.1,35380426
2024-01-24,0011.HK,465.57,466.76,457.07,464.82,62997197
2024-01-25,0011.HK,480.22,486.11,480.23,480.32,88151161
2024-01-26,0011.HK,477.58,484.54,470.98,476.4,20929898
2024-01-29,0011.HK,465.73,467.26,459.37,466.71,54759433
2024-01-30,0011.HK,463.65,479.67,464.92,466.18,72492180
2024-01-31,0011.HK,484.64,496.96,471.69,484.32,79260469
2024-02-01,0011.HK,474.98,489.98,468.18,478.58,87831967
2024-02-02,0011.HK,494.79,492.63,482.53,490.44,98117750
2024-02-05,0011.HK,502.71,515.91,496.67,502.88,38157660
2024-02-06,0011.HK,496.67,501.84,495.24,498.8,39267510
2024-02-07,0011.HK,503.27,510.59,496.78,503.16,86692137
2024-02-08,0011.HK,520.51,521.85,512.88,515.55,76688251
2024-02-09,0011.HK,513.48,527.43,500.42,512.72,11817156
2024-02-12,0011.HK,514.88,517.99,508.91,511.26,89415930
2024-02-13,0011.HK,502.46,520.33,498.51,506.9,51532816
2024-02-14,0011.HK,500.55,513.16,484.59,499.29,48207503
2024-02-15,0011.HK,496.38,505.24,489.96,494.52,14309077
2024-02-16,0011.HK,483.59,490.77,482.69,485.54,28597227
2024-02-19,0011.HK,483.08,499.84,471.44,485.89,99784264
2024-02-20,0011.HK,482.07,492.31,470.21,480.37,2417212
2024-02-21,0011.HK,484.45,494.22,478.4,482.15,15142178
2024-02-22,0011.HK,473.39,481.86,466.17,471.0,76845477
2024-02-23,0011.HK,476.71,482.14,460.49,473.43,49275153
2024-02-26,0011.HK,475.39,485.31,470.92,479.44,7534974
2024-02-27,0011.HK,463.79,466.75,462.52,465.2,94821114
2024-02-28,0011.HK,463.9,481.31,461.2,467.9,30657002
2024-02-29,0011.HK,472.58,483.77,473.68,476.61,71001561
2024-03-01,0011.HK,463.85,469.09,459.68,468.06,30233758
2024-03-04,0011.HK,477.33,483.94,477.07,479.9,92993577
2024-03-05,0011.HK,482.09,496.14,473.18,483.01,48167261
2024-03-06,0011.HK,475.38,487.18,477.7,478.0,60745816
2024-03-07,0011.HK,476.34,486.98,465.13,477.7,88977248
2024-03-08,0011.HK,481.82,488.29,475.81,481.79,62853602
2024-03-11,0011.HK,478.31,492.32,471.47,482.44,71681310
2024-03-12,0011.HK,489.57,498.16,479.9,486.43,52496819
2024-03-13,0011.HK,476.38,490.97,469.32,479.81,50172846
2024-03-14,0011.HK,479.05,483.06,475.78,481.13,6378871
2024-03-15,0011.HK,473.36,475.51,456.89,471.02,51601784
2024-03-18,0011.HK,466.07,474.23,466.19,470.33,7206272
2024-03-19,0011.HK,467.2,464.1,453.56,464.05,74349501
2024-03-20,0011.HK,457.33,460.42,450.21,459.02,27768935
2024-03-21,0011.HK,470.83,472.02,464.66,467.62,89295342
2024-03-22,0011.HK,474.74,488.35,466.49,475.37,96443763
2024-03-25,0011.HK,475.87,489.7,472.52,479.81,39377231
2024-03-26,0011.HK,473.3,482.01,457.94,472.04,17528355
2024-03-27,0011.HK,471.9,479.29,469.42,469.9,76342741
2024-03-28,0011.HK,482.86,488.63,468.46,478.54,11431127
2024-03-29,0011.HK,482.36,488.92,465.96,479.65,36644996
2023-04-14,0388.HK,455.95,468.07,455.86,458.38,55096601
2023-04-17,0388.HK,462.87,459.29,451.77,458.58,72126940
2023-04-18,0388.HK,452.01,451.17,446.07,448.76,55718000
2023-04-19,0388.HK,446.51,449.21,445.63,447.44,16570047
2023-04-20,0388.HK,436.44,441.91,436.41,438.1,67597596
2023-04-21,0388.HK,431.43,432.1,424.06,428.88,57602852
2023-04-24,0388.HK,439.82,448.79,423.97,436.91,67727971
2023-04-25,0388.HK,431.0,442.06,425.61,434.9,31370883
2023-04-26,0388.HK,431.13,440.46,423.76,432.4,73537206
2023-04-27,0388.HK,434.79,436.51,432.79,435.62,29290074
2023-04-28,0388.HK,432.7,442.19,424.61,433.28,6601979
2023-05-01,0388.HK,445.92,459.71,442.24,447.04,67476435
2023-05-02,0388.HK,446.48,447.96,437.53,445.3,75343040
2023-05-03,0388.HK,444.26,451.56,438.11,447.83,43769873
2023-05-04,0388.HK,458.81,455.36,447.88,454.44,18757103
2023-05-05,0388.HK,469.84,467.04,457.13,465.46,74050613
2023-05-08,0388.HK,462.25,466.21,451.34,460.37,40363625
2023-05-09,0388.HK,455.42,460.39,450.48,457.57,27584841
2023-05-10,0388.HK,464.43,475.6,465.97,466.41,60760082
2023-05-11,0388.HK,468.18,473.24,471.49,472.17,30431788
2023-05-12,0388.HK,475.97,488.51,474.47,479.88,65201977
2023-05-15,0388.HK,467.94,470.34,469.63,470.13,25838411
2023-05-16,0388.HK,482.83,491.34,475.51,481.14,31977832
2023-05-17,0388.HK,473.56,484.27,473.83,475.74,94726639
2023-05-18,0388.HK,473.44,479.42,476.41,477.21,73916987
2023-05-19,0388.HK,479.89,479.14,470.35,476.24,70412819
2023-05-22,0388.HK,471.75,475.82,456.18,470.06,58709679
2023-05-23,0388.HK,457.92,466.41,459.61,460.19,40504496
2023-05-24,0388.HK,451.3,450.78,443.84,448.25,97723688
2023-05-25,0388.HK,445.56,449.25,441.51,449.14,10169922
2023-05-26,0388.HK,441.13,451.0,431.5,438.95,26612452
2023-05-29,0388.HK,431.01,440.94,418.74,431.57,59355944
2023-05-30,0388.HK,431.22,438.48,420.47,430.25,71691219
2023-05-31,0388.HK,409.93,415.78,411.79,413.31,74133591
2023-06-01,0388.HK,414.15,421.33,408.36,418.22,27809826
2023-06-02,0388.HK,401.15,403.94,396.64,403.18,73540614
2023-06-05,0388.HK,403.66,410.93,391.69,402.8,95197580
2023-06-06,0388.HK,405.7,412.7,400.83,402.97,93338340
2023-06-07,0388.HK,406.66,408.74,401.63,406.3,74545267
2023-06-08,0388.HK,408.06,412.48,394.78,406.13,37740180
2023-06-09,0388.HK,422.02,425.84,412.71,418.5,27616497
2023-06-12,0388.HK,418.84,431.22,415.74,419.94,78951315
2023-06-13,0388.HK,426.27,434.73,417.04,426.66,70840622
2023-06-14,0388.HK,421.51,427.72,417.68,422.12,93691781
2023-06-15,0388.HK,419.28,433.43,413.99,422.97,44948025
2023-06-16,0388.HK,428.73,436.78,426.41,432.87,6561431
2023-06-19,0388.HK,431.34,443.41,419.84,431.41,76679632
2023-06-20,0388.HK,431.96,441.25,423.14,432.74,16789733
2023-06-21,0388.HK,436.22,440.13,428.47,439.2,66757719
2023-06-22,0388.HK,437.71,445.01,430.29,434.4,11932754
2023-06-23,0388.HK,418.63,424.31,410.94,420.4,51985560
2023-06-26,0388.HK,422.39,426.61,413.91,422.09,83027004
2023-06-27,0388.HK,430.92,432.39,427.33,428.44,95328686
2023-06-28,0388.HK,418.38,424.3,413.61,419.84,94170960
2023-06-29,0388.HK,427.34,425.45,416.42,424.14,55783747
2023-06-30,0388.HK,428.56,431.03,426.72,428.54,68017137
2023-07-03,0388.HK,416.81,424.67,410.88,414.01,44481849
2023-07-04,0388.HK,409.18,410.24,404.28,408.28,18746072
2023-07-05,0388.HK,407.51,408.73,395.19,405.93,17363164
2023-07-06,0388.HK,400.89,413.65,401.67,404.92,51978401
2023-07-07,0388.HK,397.78,401.49,388.7,400.49,17409069
2023-07-10,0388.HK,398.87,398.65,388.11,395.78,11429202
2023-07-11,0388.HK,403.53,412.1,401.01,405.78,25289879
2023-07-12,0388.HK,401.62,409.96,395.9,405.21,22735838
2023-07-13,0388.HK,404.75,408.48,395.73,401.07,42161735
2023-07-14,0388.HK,400.33,407.4,397.25,400.9,70512463
2023-07-17,0388.HK,401.55,410.27,397.08,404.21,87182169
2023-07-18,0388.HK,405.67,411.07,393.86,404.6,60958151
2023-07-19,0388.HK,400.35,407.52,393.06,403.43,69515291
2023-07-20,0388.HK,397.23,404.28,398.33,399.58,21227321
2023-07-21,0388.HK,395.75,400.67,384.04,395.69,79483053
2023-07-24,0388.HK,388.84,397.8,387.05,392.22,63214219
2023-07-25,0388.HK,395.78,397.29,382.58,394.3,72620922
2023-07-26,0388.HK,388.77,398.24,386.41,388.49,84489290
2023-07-27,0388.HK,390.75,394.78,388.42,390.86,45678117
2023-07-28,0388.HK,396.7,409.47,397.82,399.23,47164665
2023-07-31,0388.HK,397.85,405.92,398.89,401.26,90275628
2023-08-01,0388.HK,396.75,399.91,397.64,399.11,39551088
2023-08-02,0388.HK,391.75,402.79,380.46,391.42,65183482
2023-08-03,0388.HK,397.35,405.28,398.41,400.76,43913751
2023-08-04,0388.HK,397.73,400.42,385.79,393.81,22791021
2023-08-07,0388.HK,397.71,403.36,387.76,398.9,37587845
2023-08-08,0388.HK,402.51,411.54,398.65,402.8,71167799
2023-08-09,0388.HK,397.51,404.07,397.38,401.45,48914947
2023-08-10,0388.HK,395.99,409.6,397.22,399.95,55293497
2023-08-11,0388.HK,385.64,397.96,384.16,389.02,78414037
2023-08-14,0388.HK,392.99,400.44,385.37,391.02,14892127
2023-08-15,0388.HK,396.09,402.08,391.68,394.73,17818219
2023-08-16,0388.HK,386.0,398.74,385.45,388.36,90914620
2023-08-17,0388.HK,389.54,394.48,383.51,387.53,89023664
2023-08-18,0388.HK,388.44,395.19,378.02,387.83,47918200
2023-08-21,0388.HK,393.0,394.49,381.95,391.31,32068854
2023-08-22,0388.HK,389.39,393.93,384.66,391.41,90876012
2023-08-23,0388.HK,382.0,384.09,371.36,381.94,69919458
2023-08-24,0388.HK,378.09,388.33,375.11,378.98,79827903
2023-08-25,0388.HK,378.6,388.23,371.94,380.33,93967779
2023-08-28,0388.HK,386.26,388.96,376.77,385.21,19901731
2023-08-29,0388.HK,383.21,384.22,377.09,381.72,27198867
2023-08-30,0388.HK,395.6,403.96,391.7,394.32,76324281
2023-08-31,0388.HK,380.8,384.21,379.73,383.2,37466374
2023-09-01,0388.HK,379.52,380.39,371.59,380.03,4333963
2023-09-04,0388.HK,382.51,382.41,374.59,379.63,4858952
2023-09-05,0388.HK,379.83,382.24,377.41,378.57,88923700
2023-09-06,0388.HK,370.35,381.69,371.6,371.65,82716150
2023-09-07,0388.HK,376.8,377.01,369.47,374.22,7658335
2023-09-08,0388.HK,373.33,387.65,368.77,376.38,75070207
2023-09-11,0388.HK,379.03,386.42,376.69,376.72,24908152
2023-09-12,0388.HK,375.19,383.34,368.79,378.67,3220163
2023-09-13,0388.HK,375.29,385.19,371.44,376.34,31965020
2023-09-14,0388.HK,368.42,369.84,356.43,367.29,76670985
2023-09-15,0388.HK,364.31,371.72,352.93,363.41,83874843
2023-09-18,0388.HK,365.21,370.5,360.24,364.34,86578891
2023-09-19,0388.HK,365.94,371.67,365.2,365.3,75916286
2023-09-20,0388.HK,365.18,373.36,358.9,365.6,23658670
2023-09-21,0388.HK,369.4,378.95,367.9,368.68,34848622
2023-09-22,0388.HK,365.75,367.86,365.5,365.54,98130672
2023-09-25,0388.HK,366.86,374.59,362.64,365.76,59722663
2023-09-26,0388.HK,365.68,374.01,365.38,368.97,68075629
2023-09-27,0388.HK,367.64,378.99,359.37,368.58,50535585
2023-09-28,0388.HK,363.16,369.34,357.97,361.78,28253533
2023-09-29,0388.HK,354.18,363.44,352.35,356.63,18756245
2023-10-02,0388.HK,362.63,366.08,357.55,361.15,83899340
2023-10-03,0388.HK,366.33,368.98,366.32,368.76,61360045
2023-10-04,0388.HK,376.84,384.78,373.12,375.34,96131094
2023-10-05,0388.HK,376.99,382.24,369.96,376.72,16215413
2023-10-06,0388.HK,370.54,373.07,369.13,370.0,58735889
2023-10-09,0388.HK,370.72,373.98,359.51,370.04,4142632
2023-10-10,0388.HK,378.2,379.74,374.32,378.78,88216327
2023-10-11,0388.HK,385.3,389.93,373.32,382.37,86436686
2023-10-12,0388.HK,384.2,383.51,378.26,381.26,29365435
2023-10-13,0388.HK,387.26,396.45,373.73,384.93,89839220
2023-10-16,0388.HK,378.6,388.71,371.62,377.68,84891405
2023-10-17,0388.HK,370.54,377.57,363.35,373.81,97558970
2023-10-18,0388.HK,370.14,377.21,367.12,367.81,9425245
2023-10-19,0388.HK,369.62,371.26,361.7,370.47,23707211
2023-10-20,0388.HK,374.28,377.53,364.41,374.51,17581617
2023-10-23,0388.HK,371.09,384.64,371.03,373.73,96808385
2023-10-24,0388.HK,368.46,371.99,366.67,368.91,33299137
2023-10-25,0388.HK,367.39,371.44,359.24,368.87,26389843
2023-10-26,0388.HK,365.19,373.66,355.95,366.25,21840187
2023-10-27,0388.HK,364.19,363.55,354.81,361.95,86601233
2023-10-30,0388.HK,361.35,364.77,358.24,363.86,30939531
2023-10-31,0388.HK,360.26,368.48,350.49,359.8,58489209
2023-11-01,0388.HK,351.46,352.94,347.45,351.42,28090401
2023-11-02,0388.HK,344.32,345.25,338.82,344.4,31339883
2023-11-03,0388.HK,338.36,336.76,330.33,336.19,46384710
2023-11-06,0388.HK,339.02,343.32,334.14,337.51,77927879
2023-11-07,0388.HK,340.79,341.52,333.65,338.33,84170699
2023-11-08,0388.HK,342.23,347.96,332.52,338.91,20321485
2023-11-09,0388.HK,341.9,349.58,336.76,341.97,48834905
2023-11-10,0388.HK,350.51,351.93,346.69,348.15,41273675
2023-11-13,0388.HK,343.94,349.83,342.67,345.13,13474200
2023-11-14,0388.HK,345.19,357.21,338.71,347.3,57205004
2023-11-15,0388.HK,339.68,344.12,335.53,339.14,23752845
2023-11-16,0388.HK,346.59,350.09,342.71,346.22,14981130
2023-11-17,0388.HK,340.31,341.72,332.47,339.83,22652270
2023-11-20,0388.HK,334.14,344.61,329.07,336.28,92785254
2023-11-21,0388.HK,336.46,339.04,324.76,333.33,38080276
2023-11-22,0388.HK,327.7,329.35,316.84,325.76,56121706
2023-11-23,0388.HK,328.24,333.77,317.92,325.99,67603696
2023-11-24,0388.HK,325.27,329.24,325.86,327.1,25717226
2023-11-27,0388.HK,324.69,326.24,324.97,326.23,79466886
2023-11-28,0388.HK,319.57,325.94,310.65,318.76,46374035
2023-11-29,0388.HK,327.33,329.23,323.25,328.31,92153225
2023-11-30,0388.HK,328.03,333.97,323.21,331.08,24576518
2023-12-01,0388.HK,347.04,349.06,338.72,344.23,76296988
2023-12-04,0388.HK,337.79,345.11,334.32,340.14,60094158
2023-12-05,0388.HK,348.54,353.06,338.86,345.1,82927752
2023-12-06,0388.HK,346.9,349.52,340.86,349.2,34700744
2023-12-07,0388.HK,347.82,354.16,346.81,347.75,51475546
2023-12-08,0388.HK,355.18,355.71,344.89,355.18,55564836
2023-12-11,0388.HK,352.65,361.98,344.2,353.09,3472194
2023-12-12,0388.HK,350.89,353.75,341.23,351.25,72735230
2023-12-13,0388.HK,330.44,339.1,325.84,333.03,18176108
2023-12-14,0388.HK,334.33,343.19,329.02,335.14,75326195
2023-12-15,0388.HK,326.08,336.16,321.02,328.54,68061919
2023-12-18,0388.HK,326.32,334.98,319.9,325.89,7550353
2023-12-19,0388.HK,317.85,328.9,316.36,320.94,77749161
2023-12-20,0388.HK,317.55,322.55,309.95,319.24,96187740
2023-12-21,0388.HK,322.51,330.43,314.35,321.43,61534897
2023-12-22,0388.HK,322.7,324.61,320.08,321.55,94768984
2023-12-25,0388.HK,327.54,332.24,317.99,325.04,28879988
2023-12-26,0388.HK,334.34,331.37,328.45,331.27,70918370
2023-12-27,0388.HK,330.31,339.29,322.7,329.51,34657214
2023-12-28,0388.HK,324.45,331.55,319.95,327.21,34995283
2023-12-29,0388.HK,334.19,341.29,323.86,331.97,37878384
2024-01-01,0388.HK,340.09,337.83,328.02,337.2,17116307
2024-01-02,0388.HK,341.67,342.56,340.69,341.02,45224738
2024-01-03,0388.HK,336.22,338.7,330.88,336.21,66529449
2024-01-04,0388.HK,340.11,346.07,334.13,338.41,90531617
2024-01-05,0388.HK,341.19,346.74,329.43,339.04,1680918
2024-01-08,0388.HK,342.47,351.31,338.37,344.46,40838219
2024-01-09,0388.HK,344.19,350.74,340.63,341.56,32073929
2024-01-10,0388.HK,334.37,335.81,325.01,333.09,19278613
2024-01-11,0388.HK,335.55,340.95,334.9,336.61,12869218
2024-01-12,0388.HK,325.28,328.92,316.84,323.76,49789138
2024-01-15,0388.HK,318.99,326.0,314.83,320.27,17276147
2024-01-16,0388.HK,313.0,320.59,314.5,315.42,35051810
2024-01-17,0388.HK,312.06,316.75,309.97,310.61,82277120
2024-01-18,0388.HK,307.59,313.24,306.25,307.18,40552359
2024-01-19,0388.HK,311.77,312.95,311.23,312.85,80297089
2024-01-22,0388.HK,314.26,322.25,311.67,316.77,12752200
2024-01-23,0388.HK,318.67,317.67,306.8,315.63,59889890
2024-01-24,0388.HK,322.6,321.38,317.78,321.06,53696895
2024-01-25,0388.HK,313.51,317.65,311.92,316.01,30339403
2024-01-26,0388.HK,313.12,318.02,310.24,310.4,26707413
2024-01-29,0388.HK,317.43,318.55,308.32,314.48,5984603
2024-01-30,0388.HK,314.44,323.86,312.12,317.28,23425640
2024-01-31,0388.HK,315.87,317.54,311.16,315.15,36561665
2024-02-01,0388.HK,311.85,317.47,304.99,309.84,35731091
2024-02-02,0388.HK,315.82,324.35,310.31,316.69,21696877
2024-02-05,0388.HK,306.02,312.9,303.79,308.58,84249962
2024-02-06,0388.HK,304.17,309.37,304.12,305.87,82538737
2024-02-07,0388.HK,306.28,311.21,300.57,306.98,93322932
2024-02-08,0388.HK,312.94,324.18,312.35,315.34,53625643
2024-02-09,0388.HK,314.25,321.75,311.58,317.22,16960662
2024-02-12,0388.HK,320.57,328.88,315.37,319.57,71760574
2024-02-13,0388.HK,314.17,320.87,308.5,316.9,61666787
2024-02-14,0388.HK,322.47,326.02,310.82,319.67,36111954
2024-02-15,0388.HK,320.56,324.11,318.64,320.24,81652429
2024-02-16,0388.HK,313.37,316.17,305.69,312.67,11481557
2024-02-19,0388.HK,315.53,320.38,313.38,316.45,66157822
2024-02-20,0388.HK,318.36,324.93,313.24,321.12,16524457
2024-02-21,0388.HK,327.18,325.46,319.39,325.06,17652161
2024-02-22,0388.HK,327.75,330.72,317.78,325.28,50740301
2024-02-23,0388.HK,322.17,329.9,313.18,320.68,88731995
2024-02-26,0388.HK,312.33,318.15,306.25,309.64,63352244
2024-02-27,0388.HK,309.83,317.44,306.07,310.43,68066369
2024-02-28,0388.HK,315.08,322.46,313.87,315.53,15497189
2024-02-29,0388.HK,322.44,325.5,318.81,320.31,43698868
2024-03-01,0388.HK,323.51,333.19,317.01,324.29,84577020
2024-03-04,0388.HK,323.89,328.99,317.27,323.99,57731177
2024-03-05,0388.HK,328.19,329.73,322.15,329.34,1631525
2024-03-06,0388.HK,337.17,343.65,327.92,333.98,73108714
2024-03-07,0388.HK,330.9,338.61,329.99,331.93,94728868
2024-03-08,0388.HK,334.69,343.24,327.98,335.36,99042898
2024-03-11,0388.HK,329.58,338.76,329.33,332.73,69116510
2024-03-12,0388.HK,332.95,344.94,327.25,335.49,62652586
2024-03-13,0388.HK,327.2,332.06,324.55,329.02,42302148
2024-03-14,0388.HK,320.86,324.71,317.42,323.06,75971014
2024-03-15,0388.HK,330.86,329.08,322.27,328.25,10924310
2024-03-18,0388.HK,329.71,339.54,328.96,332.93,17138892
2024-03-19,0388.HK,334.37,336.4,334.5,336.16,97494369
2024-03-20,0388.HK,334.22,339.01,335.34,336.67,92719915
2024-03-21,0388.HK,324.14,325.16,315.31,324.66,57821036
2024-03-22,0388.HK,323.67,324.64,320.31,324.36,2118951
2024-03-25,0388.HK,328.52,329.64,317.23,326.64,59246869
2024-03-26,0388.HK,323.42,333.55,319.65,324.08,28248678
2024-03-27,0388.HK,322.03,323.3,319.76,320.69,38097475
2024-03-28,0388.HK,328.02,328.19,322.06,327.7,83403990
2024-03-29,0388.HK,329.47,329.67,319.86,327.47,81913225
2023-04-14,0939.HK,471.9,469.94,461.46,468.82,63379219
2023-04-17,0939.HK,471.21,479.13,457.98,468.13,94147136
2023-04-18,0939.HK,458.46,474.06,461.53,461.93,18538198
2023-04-19,0939.HK,469.93,468.42,459.51,467.86,52112046
2023-04-20,0939.HK,466.11,478.42,460.78,465.36,48646517
2023-04-21,0939.HK,447.92,457.85,432.1,445.16,98269605
2023-04-24,0939.HK,439.08,453.56,433.19,442.75,14085786
2023-04-25,0939.HK,435.41,444.36,427.84,435.94,6401975
2023-04-26,0939.HK,426.2,436.87,417.49,425.36,22416944
2023-04-27,0939.HK,417.07,418.15,415.3,417.55,82807740
2023-04-28,0939.HK,419.05,422.75,415.8,418.32,55914015
2023-05-01,0939.HK,429.52,434.82,423.98,426.74,60257736
2023-05-02,0939.HK,428.09,441.15,422.92,428.83,60903862
2023-05-03,0939.HK,422.63,432.99,419.55,425.01,19299001
2023-05-04,0939.HK,424.23,435.76,424.97,428.0,52816735
2023-05-05,0939.HK,422.82,433.64,413.41,425.14,44741536
2023-05-08,0939.HK,417.96,423.12,410.73,420.8,39283998
2023-05-09,0939.HK,409.88,418.53,407.54,413.59,48846134
2023-05-10,0939.HK,401.86,412.95,392.48,402.81,51063977
2023-05-11,0939.HK,397.02,401.39,395.41,400.53,57035824
2023-05-12,0939.HK,404.6,408.28,401.08,401.56,5820789
2023-05-15,0939.HK,397.84,401.59,391.26,401.06,54585740
2023-05-16,0939.HK,399.8,399.18,397.99,398.64,84374372
2023-05-17,0939.HK,391.46,393.97,383.27,393.06,13567496
2023-05-18,0939.HK,393.74,402.9,387.75,396.73,36455831
2023-05-19,0939.HK,392.78,396.95,388.37,388.97,15113098
2023-05-22,0939.HK,392.65,400.12,382.67,393.57,1414556
2023-05-23,0939.HK,389.06,395.2,380.88,387.74,49474763
2023-05-24,0939.HK,382.79,383.71,375.79,383.44,18531143
2023-05-25,0939.HK,372.07,385.84,370.57,375.08,73136972
2023-05-26,0939.HK,370.96,376.72,363.81,372.33,10599601
2023-05-29,0939.HK,375.43,386.89,374.2,377.85,55145958
2023-05-30,0939.HK,380.66,391.39,370.26,380.85,28779480
2023-05-31,0939.HK,385.36,395.59,386.43,386.52,24826380
2023-06-01,0939.HK,392.54,399.33,380.56,389.62,40533925
2023-06-02,0939.HK,382.56,394.5,373.83,383.25,80116639
2023-06-05,0939.HK,380.16,389.79,374.79,381.43,58257616
2023-06-06,0939.HK,379.55,386.13,375.53,377.04,6902115
2023-06-07,0939.HK,386.12,386.25,377.9,384.64,55310253
2023-06-08,0939.HK,377.08,383.7,377.77,377.81,14386514
2023-06-09,0939.HK,384.29,387.5,372.99,382.95,16714939
2023-06-12,0939.HK,391.64,398.4,387.07,388.16,99161744
2023-06-13,0939.HK,396.56,403.14,394.93,398.89,48896451
2023-06-14,0939.HK,395.87,400.77,391.68,396.52,57983749
2023-06-15,0939.HK,398.12,406.5,395.46,400.83,57458406
2023-06-16,0939.HK,412.23,423.86,402.5,414.63,36128353
2023-06-19,0939.HK,413.17,417.82,401.76,410.87,69800358
2023-06-20,0939.HK,402.03,411.08,398.3,401.49,61400684
2023-06-21,0939.HK,390.16,391.81,381.6,390.25,42490847
2023-06-22,0939.HK,395.28,400.58,386.08,394.5,1639971
2023-06-23,0939.HK,383.41,386.72,380.38,383.44,3370680
2023-06-26,0939.HK,382.02,392.14,371.93,381.37,47693299
2023-06-27,0939.HK,380.81,391.16,378.77,383.95,41329186
2023-06-28,0939.HK,385.26,395.45,375.81,385.09,3233886
2023-06-29,0939.HK,390.43,394.34,386.36,387.63,60097577
2023-06-30,0939.HK,391.41,394.01,386.08,389.0,91391105
2023-07-03,0939.HK,397.11,398.69,387.84,396.54,20665813
2023-07-04,0939.HK,388.97,394.55,385.73,390.95,59211171
